customer_id,transaction_amount,transaction_date
ACC490,20,2017-04-30 20:44:36
ACC470,7,2017-03-05 21:11:45
ACC364,22,2017-01-18 23:42:43
ACC141,39,2017-04-03 06:56:29
ACC268,81,2017-01-31 06:46:31
ACC186,16,2017-02-10 09:39:39
ACC361,24,2017-01-05 20:56:24
ACC209,78,2017-04-28 08:04:10
ACC127,40,2017-05-27 02:20:30
ACC371,89,2017-04-24 04:01:54
ACC197,70,2017-01-15 11:09:07
ACC209,33,2017-02-02 19:35:14
ACC495,62,2017-01-26 22:17:47
ACC336,29,2017-03-17 07:59:42
ACC451,51,2017-05-19 04:57:06
ACC314,22,2017-05-13 01:51:45
ACC337,2,2017-04-09 15:45:40
ACC408,67,2017-03-01 03:16:51
ACC355,31,2017-02-25 22:25:08
ACC192,94,2017-05-31 06:13:46
ACC142,64,2017-01-18 19:33:51
ACC100,24,2017-05-03 09:44:42
ACC351,4,2017-04-16 19:01:47
ACC487,41,2017-02-28 17:29:36
ACC471,65,2017-02-16 09:44:43
ACC381,1,2017-02-21 15:02:50
ACC497,30,2017-02-19 01:31:50
ACC146,30,2017-04-02 12:15:20
ACC279,28,2017-03-25 07:01:29
ACC324,87,2017-05-01 01:20:45
ACC324,70,2017-02-07 06:02:11
ACC323,69,2017-01-22 14:37:54
ACC280,2,2017-01-28 08:02:24
ACC273,12,2017-03-04 04:14:58
ACC324,21,2017-03-01 03:40:11
ACC423,4,2017-04-21 22:13:04
ACC470,61,2017-01-05 12:04:11
ACC231,73,2017-05-04 16:31:32
ACC444,63,2017-05-11 13:02:16
ACC189,51,2017-01-11 21:38:02
ACC369,34,2017-04-01 20:22:42
ACC116,69,2017-04-15 22:09:16
ACC186,3,2017-05-24 15:32:34
ACC172,18,2017-05-16 03:48:55
ACC392,10,2017-03-28 05:44:36
ACC440,67,2017-01-20 08:07:05
ACC473,3,2017-05-17 00:50:12
ACC482,93,2017-02-05 14:16:47
ACC269,10,2017-03-26 17:49:46
ACC266,75,2017-02-07 12:51:58
ACC325,80,2017-05-01 09:31:55
ACC249,50,2017-04-23 06:15:21
ACC210,70,2017-05-15 03:28:52
ACC110,50,2017-04-28 07:46:36
ACC176,82,2017-03-28 10:54:32
ACC316,92,2017-05-29 03:02:19
ACC293,54,2017-01-08 15:02:55
ACC183,17,2017-05-15 05:49:03
ACC429,96,2017-05-14 02:33:41
ACC227,20,2017-05-11 11:58:31
ACC172,64,2017-01-09 13:24:08
ACC343,71,2017-02-08 02:07:59
ACC303,70,2017-01-02 08:31:34
ACC443,33,2017-02-13 09:17:25
ACC296,20,2017-04-15 13:30:24
ACC379,71,2017-02-13 03:40:31
ACC398,28,2017-01-16 14:40:05
ACC385,61,2017-04-11 06:26:20
ACC181,11,2017-02-24 05:58:46
ACC261,62,2017-02-09 16:00:41
ACC492,13,2017-01-07 05:19:26
ACC342,15,2017-05-02 18:47:35
ACC452,89,2017-05-24 20:52:28
ACC394,31,2017-02-21 09:22:13
ACC131,97,2017-01-25 22:00:32
ACC206,18,2017-02-26 07:31:37
ACC363,64,2017-02-13 22:13:14
ACC466,24,2017-03-23 13:58:16
ACC388,33,2017-03-27 06:56:56
ACC381,32,2017-01-15 09:04:48
ACC386,82,2017-02-01 19:04:00
ACC211,10,2017-05-05 05:36:09
ACC214,31,2017-03-05 10:44:44
ACC363,7,2017-05-22 06:14:23
ACC177,10,2017-03-19 05:41:28
ACC458,40,2017-03-15 18:13:04
ACC185,16,2017-01-31 05:25:33
ACC105,67,2017-01-02 13:13:08
ACC261,73,2017-03-17 16:34:35
ACC484,80,2017-02-16 00:00:26
ACC367,86,2017-05-19 10:53:17
ACC107,88,2017-02-15 11:03:44
ACC147,93,2017-01-16 20:22:35
ACC487,1,2017-01-14 02:08:23
ACC388,95,2017-05-26 15:08:45
ACC262,45,2017-03-25 06:22:34
ACC119,51,2017-01-25 04:47:01
ACC294,45,2017-04-21 10:10:09
ACC470,29,2017-01-28 11:10:35
ACC246,64,2017-01-04 11:26:11
ACC270,64,2017-04-29 23:30:58
ACC438,76,2017-01-08 16:25:44
ACC494,73,2017-03-07 14:26:25
ACC438,46,2017-05-22 18:10:45
ACC375,73,2017-01-29 02:57:52
ACC403,77,2017-03-24 08:10:22
ACC230,71,2017-03-12 08:49:32
ACC254,7,2017-03-08 03:55:34
ACC169,30,2017-05-05 10:23:34
ACC107,21,2017-02-26 21:22:34
ACC470,53,2017-01-28 11:21:18
ACC150,40,2017-02-03 15:31:52
ACC177,26,2017-02-11 17:44:13
ACC269,99,2017-04-16 05:43:46
ACC197,8,2017-02-26 09:17:27
ACC481,66,2017-05-08 07:09:28
ACC300,86,2017-03-21 14:45:54
ACC322,61,2017-03-12 14:29:29
ACC343,86,2017-05-06 06:57:56
ACC369,40,2017-02-10 07:44:34
ACC325,10,2017-01-05 04:38:48
ACC334,96,2017-05-20 07:24:31
ACC167,27,2017-04-08 10:05:13
ACC245,51,2017-03-29 11:05:57
ACC132,62,2017-01-11 11:23:44
ACC245,17,2017-02-09 08:26:27
ACC219,53,2017-02-10 11:22:01
ACC274,77,2017-03-07 10:44:45
ACC441,57,2017-02-16 07:52:19
ACC268,38,2017-05-15 18:43:36
ACC435,9,2017-05-14 15:08:42
ACC425,81,2017-05-28 05:20:30
ACC462,98,2017-02-26 13:15:37
ACC450,35,2017-02-20 20:01:31
ACC230,51,2017-02-03 19:33:35
ACC487,19,2017-01-21 11:38:23
ACC106,52,2017-04-10 05:23:40
ACC276,36,2017-04-08 12:30:32
ACC359,87,2017-01-16 02:38:12
ACC317,25,2017-05-30 16:53:57
ACC430,18,2017-05-16 23:08:19
ACC366,1,2017-03-01 00:38:49
ACC201,48,2017-01-03 11:57:23
ACC389,68,2017-03-05 12:00:52
ACC262,34,2017-01-26 08:10:33
ACC198,95,2017-03-03 18:36:30
ACC162,35,2017-02-19 12:54:19
ACC269,88,2017-04-01 08:58:04
ACC299,99,2017-01-25 02:39:57
ACC115,4,2017-01-02 02:19:32
ACC223,20,2017-05-21 00:27:42
ACC175,83,2017-02-07 07:02:53
ACC198,13,2017-05-24 19:30:13
ACC305,84,2017-04-21 10:08:40
ACC135,49,2017-01-18 05:47:20
ACC457,13,2017-05-05 16:30:45
ACC150,43,2017-03-04 05:19:43
ACC202,52,2017-04-30 05:06:06
ACC484,51,2017-01-27 16:36:40
ACC426,82,2017-03-09 08:21:13
ACC143,77,2017-05-18 16:04:34
ACC496,79,2017-04-08 17:15:32
ACC238,92,2017-05-28 21:38:59
ACC221,70,2017-04-19 01:04:56
ACC434,33,2017-05-12 15:41:13
ACC350,75,2017-01-18 00:36:35
ACC473,91,2017-03-07 13:55:04
ACC361,45,2017-04-02 17:41:09
ACC155,56,2017-01-09 06:21:03
ACC272,54,2017-03-25 12:06:06
ACC414,3,2017-05-14 02:44:28
ACC465,79,2017-03-16 10:56:18
ACC432,47,2017-02-15 12:15:40
ACC250,64,2017-03-28 09:52:06
ACC273,64,2017-02-27 09:53:54
ACC287,69,2017-04-06 12:57:42
ACC400,15,2017-04-18 15:21:51
ACC137,46,2017-03-22 03:15:44
ACC326,71,2017-03-11 03:22:40
ACC374,98,2017-05-06 16:37:54
ACC453,41,2017-01-24 06:58:14
ACC423,23,2017-05-16 07:12:17
ACC314,6,2017-03-22 12:31:12
ACC295,84,2017-05-17 06:11:54
ACC371,84,2017-03-05 10:02:29
ACC490,59,2017-02-10 08:03:02
ACC172,99,2017-03-22 15:08:47
ACC483,27,2017-03-12 09:48:54
ACC343,60,2017-04-14 20:08:12
ACC469,28,2017-03-13 13:19:47
ACC236,73,2017-05-13 06:24:03
ACC372,89,2017-01-20 22:48:13
ACC191,78,2017-01-05 15:31:00
ACC370,6,2017-02-25 23:22:20
ACC459,81,2017-01-31 12:56:29
ACC153,77,2017-05-26 07:02:34
ACC319,94,2017-05-12 19:26:41
ACC146,20,2017-04-14 16:58:23
ACC229,30,2017-01-07 04:37:55
ACC215,49,2017-04-29 04:41:08
ACC453,16,2017-04-16 16:26:42
ACC408,6,2017-03-21 19:00:22
ACC269,60,2017-05-24 20:21:34
ACC425,65,2017-04-29 22:55:13
ACC497,57,2017-01-24 07:21:58
ACC374,60,2017-02-10 23:21:49
ACC468,60,2017-02-06 17:50:38
ACC384,45,2017-04-06 17:01:18
ACC106,95,2017-03-07 10:26:27
ACC459,15,2017-04-07 17:57:34
ACC260,9,2017-01-12 12:45:19
ACC349,27,2017-03-06 20:53:20
ACC276,35,2017-05-28 16:46:53
ACC405,91,2017-05-10 15:30:22
ACC391,57,2017-02-16 18:35:42
ACC258,26,2017-04-24 20:33:39
ACC115,39,2017-04-09 14:28:47
ACC226,10,2017-03-22 15:42:20
ACC365,55,2017-03-30 08:23:09
ACC251,8,2017-01-02 05:52:49
ACC485,48,2017-05-31 15:06:19
ACC405,38,2017-01-23 11:58:26
ACC417,13,2017-01-15 13:56:38
ACC317,46,2017-05-19 18:33:14
ACC389,76,2017-02-06 07:12:10
ACC265,96,2017-05-26 04:28:47
ACC323,28,2017-04-08 01:15:31
ACC142,3,2017-02-06 22:48:55
ACC334,72,2017-04-06 07:59:40
ACC100,30,2017-01-30 07:19:12
ACC124,67,2017-02-09 03:12:42
ACC196,23,2017-04-16 09:22:33
ACC162,79,2017-03-03 09:28:17
ACC479,71,2017-03-23 17:30:33
ACC468,78,2017-05-15 02:12:01
ACC374,4,2017-04-29 03:55:21
ACC248,55,2017-02-23 03:51:08
ACC161,12,2017-05-05 20:43:18
ACC122,83,2017-01-19 05:25:06
ACC301,51,2017-03-09 10:25:54
ACC373,85,2017-04-17 16:35:25
ACC133,99,2017-05-08 00:57:42
ACC418,7,2017-04-14 05:59:59
ACC343,55,2017-03-08 15:52:25
ACC334,47,2017-03-13 05:24:17
ACC166,47,2017-03-27 11:07:25
ACC291,34,2017-02-09 18:33:43
ACC248,75,2017-02-26 17:15:44
ACC386,50,2017-04-13 13:39:31
ACC216,64,2017-01-13 06:58:34
ACC183,39,2017-03-19 00:19:35
ACC160,79,2017-04-08 23:44:23
ACC240,17,2017-04-24 12:17:16
ACC478,7,2017-05-28 00:38:57
ACC118,63,2017-02-12 17:31:53
ACC315,8,2017-03-12 11:21:36
ACC201,74,2017-05-29 10:08:24
ACC292,14,2017-03-26 23:17:54
ACC308,56,2017-05-08 02:26:22
ACC484,86,2017-03-11 18:14:44
ACC309,69,2017-03-20 13:47:26
ACC118,7,2017-03-06 13:41:18
ACC123,48,2017-03-22 07:35:50
ACC312,12,2017-03-21 09:31:09
ACC211,36,2017-01-24 21:47:32
ACC374,67,2017-05-19 18:11:38
ACC341,31,2017-05-16 09:51:58
ACC278,56,2017-03-12 16:52:28
ACC390,21,2017-04-21 06:56:36
ACC108,50,2017-04-22 04:49:40
ACC252,1,2017-05-05 08:20:22
ACC401,62,2017-04-03 06:06:44
ACC220,75,2017-04-23 01:25:17
ACC223,93,2017-05-14 19:31:42
ACC234,55,2017-05-21 19:52:52
ACC202,10,2017-02-06 15:39:31
ACC369,75,2017-02-04 00:08:01
ACC172,86,2017-05-06 15:32:29
ACC284,89,2017-01-01 02:12:12
ACC274,30,2017-04-08 08:44:33
ACC397,85,2017-03-05 06:45:32
ACC145,65,2017-03-21 07:32:55
ACC321,32,2017-04-07 14:05:35
ACC400,6,2017-05-17 16:52:23
ACC116,39,2017-04-10 17:34:25
ACC342,68,2017-02-23 17:14:51
ACC436,42,2017-01-18 09:38:11
ACC479,58,2017-05-04 23:15:16
ACC293,51,2017-04-04 16:40:16
ACC444,39,2017-04-19 08:27:11
ACC437,59,2017-05-31 15:18:21
ACC171,21,2017-05-19 07:37:41
ACC208,64,2017-02-10 11:35:01
ACC423,94,2017-03-31 17:28:50
ACC154,50,2017-04-05 19:17:46
ACC249,8,2017-03-24 16:15:32
ACC316,62,2017-03-23 05:56:28
ACC196,91,2017-02-25 06:37:25
ACC252,27,2017-01-29 22:12:37
ACC253,97,2017-03-05 08:35:57
ACC280,37,2017-04-06 10:35:46
ACC233,93,2017-03-23 11:28:45
ACC138,50,2017-04-26 05:50:52
ACC152,23,2017-05-30 18:06:11
ACC281,58,2017-04-18 00:03:40
ACC108,37,2017-03-23 02:18:38
ACC258,61,2017-01-27 11:33:51
ACC482,3,2017-05-14 07:54:22
ACC182,78,2017-02-04 06:38:44
ACC128,42,2017-02-17 22:20:34
ACC281,57,2017-05-31 19:59:35
ACC434,3,2017-02-19 01:44:42
ACC112,11,2017-03-12 10:21:33
ACC218,25,2017-05-11 10:19:23
ACC495,82,2017-01-07 12:24:23
ACC177,4,2017-02-06 22:16:51
ACC370,36,2017-03-26 02:57:13
ACC423,60,2017-05-26 01:41:17
ACC159,35,2017-05-04 07:52:53
ACC328,47,2017-05-26 18:48:53
ACC159,45,2017-02-12 12:01:04
ACC323,30,2017-04-23 21:55:24
ACC316,5,2017-02-04 00:46:51
ACC488,67,2017-02-11 10:55:43
ACC110,87,2017-03-22 13:08:34
ACC132,76,2017-03-03 03:17:29
ACC201,51,2017-02-02 09:28:34
ACC461,34,2017-02-01 07:24:35
ACC182,31,2017-02-03 03:36:45
ACC157,1,2017-03-20 13:37:31
ACC288,35,2017-04-30 17:38:45
ACC335,73,2017-05-05 23:19:45
ACC117,39,2017-05-16 03:22:55
ACC143,20,2017-05-30 10:45:25
ACC461,54,2017-05-20 23:22:45
ACC196,90,2017-03-05 14:52:41
ACC486,68,2017-04-26 06:21:40
ACC463,69,2017-05-14 15:05:10
ACC342,14,2017-04-28 08:10:05
ACC131,23,2017-05-28 14:31:29
ACC405,25,2017-01-08 01:40:09
ACC383,49,2017-04-29 18:46:53
ACC238,58,2017-03-07 22:51:32
ACC184,28,2017-02-09 08:02:41
ACC358,17,2017-05-26 22:52:19
ACC350,68,2017-02-17 09:18:37
ACC386,7,2017-02-14 12:44:00
ACC380,57,2017-03-12 13:19:17
ACC307,98,2017-02-10 14:46:58
ACC127,33,2017-04-05 18:28:29
ACC154,6,2017-01-03 18:00:18
ACC272,84,2017-02-05 03:45:34
ACC278,8,2017-03-26 00:38:35
ACC296,44,2017-05-24 02:17:27
ACC174,61,2017-02-06 20:44:03
ACC237,92,2017-04-24 12:00:27
ACC246,73,2017-03-31 09:58:32
ACC273,68,2017-05-11 06:47:51
ACC327,47,2017-05-14 03:03:41
ACC198,47,2017-01-08 06:13:37
ACC466,45,2017-04-10 02:08:17
ACC497,87,2017-03-24 02:27:42
ACC404,56,2017-03-02 02:51:50
ACC327,2,2017-02-12 00:25:12
ACC294,67,2017-05-02 17:03:27
ACC302,68,2017-03-12 06:18:16
ACC125,77,2017-05-04 16:40:46
ACC112,85,2017-04-29 12:36:31
ACC197,78,2017-02-18 03:35:06
ACC284,46,2017-04-02 02:24:51
ACC398,50,2017-05-05 19:15:02
ACC224,1,2017-02-13 02:15:20
ACC355,15,2017-03-14 08:02:20
ACC456,77,2017-04-22 14:04:27
ACC480,6,2017-03-02 11:11:23
ACC319,84,2017-03-25 11:56:30
ACC405,59,2017-02-08 14:12:24
ACC125,3,2017-03-12 00:35:22
ACC407,90,2017-01-10 00:36:36
ACC389,7,2017-05-01 23:23:02
ACC401,66,2017-01-15 11:55:57
ACC137,28,2017-05-06 07:44:14
ACC239,6,2017-03-30 04:05:16
ACC305,42,2017-04-08 09:04:43
ACC179,10,2017-03-06 23:32:23
ACC263,94,2017-04-24 14:19:02
ACC360,88,2017-05-22 02:37:01
ACC165,43,2017-05-24 05:20:28
ACC472,82,2017-01-31 10:10:16
ACC183,4,2017-04-14 05:11:44
ACC127,42,2017-04-10 12:11:44
ACC470,67,2017-04-16 11:56:34
ACC442,2,2017-02-11 20:12:04
ACC463,34,2017-02-01 16:38:57
ACC127,22,2017-01-16 16:21:48
ACC220,49,2017-03-20 11:20:03
ACC465,26,2017-05-18 17:03:39
ACC383,57,2017-02-02 06:32:14
ACC371,65,2017-03-25 09:32:43
ACC135,16,2017-01-26 15:20:43
ACC473,6,2017-03-05 04:12:31
ACC274,24,2017-02-19 19:44:14
ACC424,21,2017-04-22 15:02:40
ACC414,20,2017-04-07 00:04:26
ACC185,33,2017-05-10 16:37:44
ACC494,7,2017-05-21 12:54:42
ACC259,24,2017-03-10 22:03:58
ACC120,16,2017-02-22 06:06:14
ACC364,73,2017-05-14 12:39:41
ACC319,14,2017-01-11 18:42:46
ACC472,67,2017-01-15 20:31:03
ACC442,90,2017-01-13 16:22:00
ACC385,91,2017-04-24 05:58:30
ACC281,84,2017-01-28 21:48:20
ACC351,95,2017-05-04 23:43:19
ACC490,37,2017-01-17 03:11:03
ACC444,89,2017-03-02 16:42:43
ACC188,94,2017-05-18 20:33:30
ACC450,78,2017-04-01 17:15:20
ACC270,9,2017-03-30 06:21:31
ACC467,9,2017-01-03 18:25:46
ACC103,24,2017-05-05 20:20:50
ACC237,35,2017-05-29 02:38:58
ACC147,45,2017-03-01 08:46:41
ACC460,59,2017-02-23 22:49:13
ACC436,58,2017-05-27 22:39:36
ACC335,29,2017-02-28 03:39:52
ACC217,1,2017-04-19 21:29:27
ACC115,35,2017-05-23 12:13:40
ACC435,61,2017-01-20 03:50:51
ACC467,50,2017-03-04 04:12:02
ACC371,73,2017-04-18 02:05:00
ACC113,93,2017-01-26 15:12:26
ACC484,71,2017-02-07 03:26:36
ACC173,50,2017-03-26 12:46:13
ACC303,58,2017-02-20 22:48:00
ACC229,79,2017-03-18 09:17:26
ACC231,85,2017-05-02 14:07:26
ACC107,77,2017-05-26 19:26:28
ACC333,87,2017-03-23 21:11:16
ACC308,14,2017-02-23 08:05:43
ACC488,52,2017-05-06 09:25:28
ACC334,78,2017-05-02 20:40:18
ACC347,79,2017-03-17 17:45:28
ACC121,86,2017-05-19 22:58:05
ACC347,35,2017-05-16 23:17:31
ACC230,53,2017-05-12 08:01:21
ACC221,85,2017-05-22 21:28:31
ACC103,12,2017-04-17 19:05:04
ACC104,20,2017-03-05 14:35:07
ACC212,34,2017-01-21 07:52:35
ACC333,72,2017-05-31 16:01:36
ACC187,83,2017-01-17 17:08:38
ACC413,86,2017-01-08 12:30:52
ACC449,78,2017-02-04 08:50:37
ACC432,34,2017-03-14 19:33:19
ACC324,18,2017-04-01 01:29:50
ACC474,8,2017-01-29 07:57:14
ACC486,24,2017-03-21 01:44:34
ACC379,29,2017-05-29 06:35:42
ACC476,33,2017-05-09 09:18:01
ACC423,92,2017-03-09 05:03:00
ACC183,25,2017-04-23 23:23:54
ACC211,41,2017-04-29 13:40:19
ACC327,40,2017-02-19 03:06:23
ACC377,9,2017-03-01 13:17:41
ACC422,13,2017-04-22 17:49:23
ACC321,26,2017-05-25 16:31:57
ACC274,60,2017-04-26 00:06:02
ACC485,10,2017-05-15 15:41:47
ACC286,2,2017-04-23 23:31:20
ACC327,70,2017-04-24 05:57:30
ACC107,55,2017-05-28 10:43:37
ACC494,69,2017-01-18 09:03:24
ACC407,25,2017-05-31 08:58:56
ACC265,21,2017-03-25 23:33:33
ACC428,25,2017-05-21 11:54:23
ACC466,62,2017-01-08 09:25:12
ACC365,72,2017-02-26 01:12:52
ACC107,78,2017-05-06 08:33:44
ACC121,17,2017-05-10 07:19:39
ACC443,29,2017-02-08 15:56:05
ACC463,86,2017-03-18 19:08:23
ACC255,67,2017-03-30 18:58:51
ACC308,99,2017-04-12 10:12:27
ACC279,64,2017-05-12 13:25:56
ACC363,13,2017-05-05 04:30:38
ACC215,70,2017-03-17 03:33:44
ACC255,59,2017-02-05 01:58:28
ACC477,48,2017-03-26 14:06:53
ACC415,42,2017-05-20 21:52:42
ACC349,45,2017-02-05 10:57:06
ACC412,32,2017-03-17 04:09:36
ACC419,56,2017-05-25 22:17:47
ACC352,18,2017-05-14 11:15:03
ACC234,85,2017-02-24 09:42:40
ACC113,71,2017-04-30 16:07:50
ACC179,71,2017-01-15 15:41:50
ACC257,37,2017-01-30 13:23:15
ACC229,48,2017-01-27 22:22:30
ACC291,37,2017-02-02 08:05:51
ACC244,12,2017-05-27 11:52:59
ACC470,69,2017-01-04 11:11:17
ACC488,55,2017-04-11 09:27:57
ACC108,7,2017-05-20 05:56:23
ACC464,14,2017-05-16 21:22:26
ACC377,68,2017-02-16 04:51:00
ACC364,25,2017-03-31 12:00:27
ACC425,79,2017-04-26 02:28:06
ACC394,74,2017-03-01 02:57:37
ACC476,97,2017-05-26 03:45:15
ACC329,44,2017-01-05 00:45:07
ACC201,59,2017-01-09 07:14:57
ACC382,6,2017-01-22 13:52:47
ACC456,68,2017-02-11 09:13:44
ACC375,61,2017-04-09 15:44:24
ACC172,45,2017-03-01 09:42:42
ACC199,22,2017-04-20 22:29:37
ACC267,49,2017-01-23 12:26:16
ACC399,16,2017-01-17 09:36:54
ACC137,66,2017-01-28 08:27:53
ACC398,75,2017-01-19 22:03:13
ACC153,85,2017-01-12 01:15:03
ACC385,56,2017-03-06 18:08:53
ACC393,54,2017-01-24 17:10:18
ACC356,72,2017-03-05 15:35:59
ACC227,26,2017-01-23 01:27:32
ACC440,14,2017-03-11 13:01:46
ACC165,65,2017-05-22 21:06:03
ACC446,76,2017-04-26 14:02:32
ACC263,72,2017-04-30 20:22:21
ACC291,75,2017-05-28 12:02:22
ACC415,74,2017-03-27 08:03:18
ACC126,48,2017-03-02 12:42:15
ACC416,52,2017-04-01 01:06:06
ACC123,29,2017-04-29 15:25:52
ACC336,84,2017-02-15 04:13:38
ACC154,94,2017-01-18 15:21:01
ACC491,66,2017-02-15 00:26:20
ACC369,46,2017-04-01 13:52:28
ACC100,56,2017-04-09 21:05:51
ACC284,86,2017-03-14 20:18:56
ACC467,68,2017-03-18 23:51:51
ACC118,36,2017-03-14 21:30:27
ACC382,51,2017-01-31 21:21:20
ACC148,18,2017-04-20 09:53:43
ACC151,69,2017-04-10 13:51:29
ACC346,96,2017-03-19 01:42:39
ACC135,66,2017-02-17 16:38:47
ACC193,84,2017-03-20 14:58:03
ACC104,20,2017-02-24 19:24:50
ACC196,72,2017-01-07 16:50:15
ACC496,6,2017-05-28 14:43:25
ACC151,2,2017-01-12 19:46:36
ACC385,97,2017-01-24 20:37:25
ACC127,23,2017-04-04 02:19:35
ACC295,96,2017-02-17 11:51:35
ACC142,4,2017-02-04 03:21:08
ACC128,23,2017-05-19 21:35:02
ACC407,70,2017-01-09 22:51:18
ACC268,8,2017-04-27 02:24:52
ACC402,56,2017-03-16 06:46:39
ACC208,41,2017-02-16 14:54:19
ACC419,23,2017-02-23 06:19:10
ACC252,72,2017-02-20 21:08:02
ACC212,60,2017-05-07 07:02:27
ACC380,99,2017-02-19 20:50:38
ACC272,65,2017-05-15 10:19:06
ACC167,45,2017-05-22 10:18:36
ACC183,56,2017-05-06 01:40:51
ACC114,1,2017-05-31 17:33:23
ACC159,67,2017-05-17 00:54:01
ACC238,61,2017-04-18 23:39:11
ACC349,79,2017-01-02 04:01:10
ACC420,16,2017-03-21 21:47:32
ACC438,19,2017-02-05 20:42:28
ACC403,41,2017-01-21 20:56:50
ACC232,85,2017-02-06 04:32:41
ACC144,1,2017-05-07 05:14:06
ACC153,56,2017-05-24 02:10:06
ACC290,56,2017-05-19 20:21:21
ACC266,72,2017-01-30 15:38:53
ACC426,1,2017-03-26 20:22:41
ACC277,51,2017-04-25 13:51:21
ACC307,30,2017-01-29 16:24:17
ACC424,12,2017-05-09 15:26:18
ACC310,78,2017-05-27 14:02:59
ACC250,43,2017-01-19 08:20:37
ACC207,46,2017-03-22 10:06:37
ACC206,34,2017-04-19 11:09:10
ACC142,53,2017-04-11 19:34:11
ACC365,44,2017-05-13 01:15:33
ACC180,60,2017-04-19 18:02:35
ACC391,17,2017-01-26 03:24:38
ACC462,54,2017-05-16 00:27:54
ACC343,66,2017-04-24 18:06:37
ACC407,27,2017-02-03 14:50:39
ACC374,35,2017-03-19 12:13:20
ACC125,56,2017-01-22 09:45:37
ACC192,88,2017-03-22 06:48:18
ACC122,80,2017-04-05 01:38:19
ACC255,82,2017-03-18 02:15:02
ACC155,72,2017-03-21 17:37:02
ACC400,38,2017-04-07 10:53:12
ACC416,94,2017-02-05 15:42:55
ACC404,95,2017-03-03 19:25:08
ACC371,54,2017-05-29 16:33:00
ACC480,14,2017-05-27 01:53:41
ACC293,30,2017-05-18 15:07:55
ACC200,50,2017-04-24 22:53:47
ACC379,71,2017-02-18 22:01:44
ACC201,52,2017-03-26 10:50:47
ACC238,11,2017-03-19 17:41:05
ACC390,39,2017-04-18 21:13:36
ACC343,90,2017-03-07 02:02:01
ACC267,22,2017-01-15 00:01:11
ACC370,23,2017-02-16 00:10:24
ACC430,36,2017-01-13 09:17:47
ACC252,6,2017-03-31 16:59:00
ACC265,82,2017-04-05 01:52:01
ACC289,46,2017-04-12 17:10:03
ACC319,51,2017-04-27 00:33:47
ACC340,37,2017-05-04 12:09:41
ACC115,52,2017-03-18 05:57:20
ACC121,53,2017-04-28 18:17:35
ACC188,79,2017-04-22 18:41:10
ACC243,17,2017-04-17 23:39:04
ACC246,72,2017-01-29 16:18:45
ACC321,27,2017-05-04 11:16:11
ACC266,22,2017-01-14 10:19:52
ACC451,50,2017-02-17 04:02:21
ACC276,12,2017-03-29 16:13:13
ACC389,56,2017-04-23 17:23:39
ACC251,93,2017-05-07 16:01:30
ACC422,59,2017-03-26 14:08:30
ACC139,11,2017-02-17 14:37:36
ACC311,25,2017-03-15 23:03:37
ACC366,63,2017-01-09 01:55:34
ACC292,39,2017-05-29 09:52:32
ACC437,58,2017-03-12 22:19:43
ACC495,17,2017-03-29 19:21:50
ACC191,37,2017-05-11 05:05:43
ACC436,89,2017-03-25 15:16:38
ACC159,11,2017-05-19 19:49:07
ACC221,58,2017-01-20 02:38:32
ACC452,50,2017-04-05 06:33:30
ACC255,64,2017-03-27 20:41:57
ACC445,78,2017-01-30 04:27:58
ACC126,8,2017-02-10 15:21:50
ACC247,43,2017-04-09 06:47:09
ACC278,47,2017-02-02 11:03:42
ACC420,69,2017-04-22 21:54:17
ACC403,25,2017-01-05 08:37:04
ACC224,23,2017-01-28 08:15:39
ACC420,88,2017-01-06 11:38:16
ACC249,51,2017-04-28 00:58:34
ACC355,46,2017-01-27 16:19:02
ACC284,24,2017-02-23 03:42:33
ACC342,37,2017-04-08 14:35:49
ACC119,4,2017-01-03 02:02:55
ACC170,55,2017-01-29 04:55:46
ACC130,93,2017-02-17 08:53:44
ACC276,98,2017-04-24 03:57:33
ACC116,75,2017-01-25 03:42:27
ACC250,20,2017-02-09 07:22:36
ACC247,88,2017-01-12 00:02:41
ACC284,33,2017-04-10 15:28:19
ACC210,50,2017-03-13 12:51:07
ACC295,57,2017-01-12 14:04:27
ACC485,92,2017-03-10 09:49:57
ACC403,44,2017-01-31 17:25:33
ACC216,53,2017-04-24 15:10:13
ACC442,15,2017-04-11 12:39:17
ACC380,2,2017-05-25 13:23:58
ACC346,5,2017-01-13 18:58:04
ACC178,13,2017-01-17 07:22:34
ACC406,23,2017-03-15 06:53:12
ACC437,64,2017-03-16 15:18:13
ACC245,72,2017-03-11 04:22:24
ACC206,31,2017-04-12 08:49:50
ACC364,7,2017-02-20 02:04:45
ACC495,1,2017-01-10 16:38:52
ACC116,68,2017-04-20 21:57:18
ACC205,67,2017-01-17 14:00:55
ACC214,38,2017-03-06 23:51:47
ACC175,27,2017-05-01 10:58:40
ACC164,4,2017-03-02 10:22:30
ACC404,49,2017-02-09 20:12:20
ACC284,39,2017-03-11 05:15:58
ACC433,32,2017-02-07 05:43:02
ACC155,25,2017-02-12 14:01:53
ACC203,73,2017-04-28 09:28:24
ACC374,38,2017-04-28 03:35:48
ACC494,23,2017-05-12 08:28:40
ACC221,41,2017-05-16 05:34:45
ACC229,93,2017-01-25 00:24:33
ACC438,22,2017-01-04 17:16:44
ACC449,15,2017-01-07 23:43:49
ACC499,40,2017-02-21 02:47:41
